,linkedin,www,About ,facebook,twitter,youtube,Instagram,logo,title,node1,node2,node3,node4,node5,year founded,finance,sales,hr,product,strategy,marketing,scope,geography,businesslifecycle,patents,traffic/media,reviews,investors type,number of investors
190,,http://innovationsinagriculture.com/gfia-innovation-awards/,"The Global Forum for Innovations in Agriculture (GFIA) are designed to celebrate innovations that help to improve global food security without destroying our planet. Award categories:
Best innovation in honey production
Best indoor farming innovation
Best innovation in animal production
Best aquaculture innovation
Best date production innovation
Best innovation in crops production
Best innovation by a start-up company",,,,,,Global Forum for Innovations in Agriculture (GFIA),UAE  ,International ,Events/Awards ,awards ,,,,,,,,,,,,,,,,
191,,https://zayedprize.org.ae/emirates-appreciation-award,"H.H. Sheikh Khalifa Bin Zayed Al Nahyan, President of the UAE, launched the Emirates Appreciation Award for the Environment (EAAE). The initiative was founded by H.H. Sheikh Mohammad Bin Rashid Al Maktoum, Vice President and Prime Minister of the United Arab Emirates and Ruler of Dubai - Patron of the Zayed International Foundation for the Environment, to recognize and honor individual, institutional and corporate initiatives and practices that promote the values of sustainable living in the UAE and contribute to the implementation of the UAE Green Development Strategy.",,,,,,Emirates Appreciation Award for the Emirates,UAE  ,UAE Region ,Events/Awards ,awards ,,,,,,,,,,,,,,,,
192,,meshconomy.net,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Albo,Israel ,,Tech solution ,Climate Change,,,,,,,,,,,,,,,,
193,,meshconomy.net,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Cligo,Israel ,,Tech solution ,Climate Change,,,,,,,,,,,,,,,,
194,,meshconomy.net,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Designer2Buyer,Israel ,,Tech solution ,Climate Change,,,,,,,,,,,,,,,,
195,,meshconomy.net,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Emnotion,Israel ,,Tech solution ,Climate Change,,,,,,,,,,,,,,,,
196,,http://www.mishalkanoo.com/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Mishal Kanoo - Chariman,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
197,,https://tcaabudhabi.ae/en/who.we.are/our.management/chairman.aspx,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Mohamed Khalifa Al Mubarak - Chairman & CEO,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
198,,https://en.wikipedia.org/wiki/Fatima_Al_Jaber,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Fatima Al Jaber - COO,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
199,,https://en.wikipedia.org/wiki/Amina_Al_Rustamani,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Dr Amina Al Rostamani - Director ,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
200,,https://www.linkedin.com/in/hamad-buamim-05a81356/?originalSubdomain=ae,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Hamad Buamim - President & CEO,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
201,,https://en.wikipedia.org/wiki/Reem_Al_Hashimi,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Reem Al Hashimy - Director General ,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
202,,https://www.bloomberg.com/profile/person/18877122,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Abdulla Al Habbai - Chairman,UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
203,,https://en.wikipedia.org/wiki/Khaldoon_Al_Mubarak,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,"HE Khaldoon Khalifa Al Mubarak - CEO, Chairman",UAE  ,Abu Dhabi,High Connectors ,Diversified,,,,,,,,,,,,,,,,
204,,https://en.wikipedia.org/wiki/Ahmed_bin_Saeed_Al_Maktoum,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HH Sheikh Ahmed bin Saeed Al Maktoum - Chairman,UAE  ,Al Ain,High Connectors ,Diversified,,,,,,,,,,,,,,,,
205,,https://www.forbes.com/profile/abdulla-al-futtaim/?sh=20745ce82d11,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Majid Al Futtaim - Founder,UAE  ,Al Ain,High Connectors ,Diversified,,,,,,,,,,,,,,,,
206,,https://www.algurg.com/Leadership/Esag-Leadership-Member/2,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Dr Raja Easa Al Gurg - Manging director ,UAE  ,Fujairah,High Connectors ,Diversified,,,,,,,,,,,,,,,,
207,,https://en.wikipedia.org/wiki/Sultan_Ahmed_Al_Jaber,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,"HE Dr Sultan Al Jaber - Director general & CEO, Chairman",UAE  ,UAE Region ,High Connectors ,Energy,,,,,,,,,,,,,,,,
208,,https://www.linkedin.com/in/eng-malhammadi/?originalSubdomain=ae,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Mohamed Al Hammadi - CEO,UAE  ,UAE Region ,High Connectors ,Energy,,,,,,,,,,,,,,,,
209,,meshconomy.net,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Catalife,Israel ,,Tech solution ,Environment and Green Development,,,,,,,,,,,,,,,,
210,,https://www.abudhabichamber.ae/Abu-Dhabi-Chamber-SME-Award,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Abu Dhabi Chamber SME Award,UAE  ,Abu Dhabi,Goverment ,establishing a business in the UAE,,,,,,,,,,,,,,,,
211,,https://dtec.ae/about/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Dubai Technology Entrepreneurship Campus (DTEC) i,UAE  ,Dubai,organisations ,establishing a business in the UAE,,,,,,,,,,,,,,,,
212,,https://www.dsoa.ae/explore-dso/who-we-are/our-story,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,"Dubai Silicon Oasis is a globally recognized free zone and an integrated technology park that allows people to live, work, and play. Hosting modern technology based industries and an urban master-planned community in an iconic location, DSO offers state-of-the-art infrastructure and in-house business services",UAE  ,Dubai,Technology park/Free zone  ,establishing a business in the UAE,,,,,,,,,,,,,,,,
213,,https://srtip.ae/our-offerings/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Sharjah Technology and Innovation park (SRTI),UAE  ,Sharjah,Technology park/Free zone  ,establishing a business in the UAE,,,,,,,,,,,,,,,,
214,,https://uaeusip.uaeu.ac.ae/en/about/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,UAEU Science and Innovation Park,UAE  ,UAE Region ,Technology park/Free zone  ,establishing a business in the UAE,,,,,,,,,,,,,,,,
215,,https://www.ideanco.com/lab/challenge/nourishondubai/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Ideanco Nourishon Dubai,UAE  ,Dubai,Events/Awards ,Event,,,,,,,,,,,,,,,,
216,,https://www.agramiddleeast.com/en/Home.html,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Agra ME,UAE  ,Abu Dhabi,Events/Awards ,Event ,,,,,,,,,,,,,,,,
217,,https://agriscapeuae.com/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Agriscape -Event,UAE  ,Abu Dhabi,Events/Awards ,Event ,,,,,,,,,,,,,,,,
218,,https://www.bloomberg.com/profile/person/4769802,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Mazin Al Nahedh - Group CEO,UAE  ,Abu Dhabi,High Connectors ,Finance,,,,,,,,,,,,,,,,
219,,https://www.weforum.org/people/mahmood-kooheji,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Mahmood Hashim Al Kooheji - CEO,UAE  ,Al Ain,High Connectors ,Finance,,,,,,,,,,,,,,,,
220,,https://www.borsedubai.ae/chairman.htm,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Essa Kazim - Chairman / Governor,UAE  ,Dubai,High Connectors ,Finance,,,,,,,,,,,,,,,,
221,,https://www.bloomberg.com/profile/person/16436812,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Shaikha Al Bahar - Deputy group CEO,UAE  ,UAE Region ,High Connectors ,Finance,,,,,,,,,,,,,,,,
222,,https://en.wikipedia.org/wiki/Mohammed_Mahfoodh_Al_Ardhi,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Mohammed bin Mahfoodh Alardhi - Executive chairman / Chairman,UAE  ,UAE Region ,High Connectors ,Finance,,,,,,,,,,,,,,,,
223,,https://www.bloomberg.com/profile/person/15030674,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Ala’a Eraiqat - CEO,UAE  ,UAE Region ,High Connectors ,Finance,,,,,,,,,,,,,,,,
224,,https://www.bloomberg.com/profile/person/17563705,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Jassim Al Seddiqi - CEO,UAE  ,UAE Region ,High Connectors ,Finance,,,,,,,,,,,,,,,,
225,,https://www.bloomberg.com/profile/person/15153753,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Abdulhamid Mohammed Saeed - Group CEO,UAE  ,UAE Region ,High Connectors ,Finance,,,,,,,,,,,,,,,,
226,,https://en.wikipedia.org/wiki/Abdul_Aziz_Al_Ghurair,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Abdul Aziz Al Ghurair - CEO,UAE  ,UAE Region ,High Connectors ,Finance,,,,,,,,,,,,,,,,
227,,https://www.adfd.ae/english/Projects/ProjectCycle/Pages/Home.aspx,Abu Dhabi Development Fund (ADDF) provides financial resources in the form of sovereign loans for public sector projects that are in accordance with the requirements of the Organization for Economic Cooperation and Development (OECD).,,,,,,Abu Dhabi Development Fund (ADDF),UAE  ,Abu Dhabi,Goverment ,Finance,,,,,,,,,,,,,,,,
228,,https://www.worldfutureenergysummit.com/adsw-calendar-jn27/clix-the-climate-innovations-exchange#/,"The Climate Innovations Exchange, supported by the UAE’s Ministry of Climate Change and Environment, enables the sourcing and funding of climate change solutions and technologies. CLIX is a unique global start-up marketplace, part of World Future Energy Summit and the Abu Dhabi Sustainability Week. It is a unique global platform that connects entrepreneurs and investors to deliver sustainable climate solutions.",,,,,,Climate Innovations Exchange,UAE  ,Abu Dhabi,Goverment ,Finance,,,,,,,,,,,,,,,,
229,,https://www.icd.gov.ae/,"The Investment Corporation of Dubai provides strategic oversight by developing a diverse portfolio of commercial companies and investments, both locally and internationally.",,,,,,Investment Corporation of Dubai,UAE  ,Dubai,Goverment ,Finance,,,,,,,,,,,,,,,,
230,,https://www.bloomberg.com/profile/person/15752463,,,,,,,HH Sultan bin Mohammed bin Saud Al Kabeer - Co-founder &chairman,UAE  ,UAE Region ,High Connectors ,Food ,,,,,,,,,,,,,,,,
231,,https://www.agthia.com,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Agthia Group PJSC,UAE  ,Abu Dhabi,Partner/buyer,Food ,,,,,,,,,,,,,,,,
232,,https://kryptolabs.com/en/startup-programs,"Krypto Labs is an innovation hub that offer custom business incubation programs, mentorship, seed funding, entrepreneurship-focused training and a coworking space located in the sustainable eco-development Masdar City in Abu Dhabi",,,,,,Krypto Labs,UAE  ,Abu Dhabi,organisations ,Hub ,,,,,,,,,,,,,,,,
233,,https://www.hub71.com/,"Hub 71 is a AED 1 billion hub that seeks to accelerate the local economy by bringing together start-ups, innovators and global powerhouses in the technology industry. The new hub will be based in Abu Dhabi Global Market Square on Al Maryah Island and is projected to attract more than 100 start-ups in the next three years in different sectors, including transportation and autonomous driving, life sciences, cyber security, financial services, food systems and food supply chain, among others.",,,,,,Hub 71,UAE  ,Abu Dhabi,organisations ,Hub ,,,,,,,,,,,,,,,,
234,,https://sheraa.ae/about-us/,"Sheraa offers programs tailored to every stage of the entrepreneurial journey, providing the support necessary to turn ideas into reality, from the pre-seed to series A stage.",,,,,,Sheraa – Sharjah Entrepreneurship Center,UAE  ,Sharjah,organisations ,Hub ,,,,,,,,,,,,,,,,
235,,https://www.bloomberg.com/profile/person/5549291,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Yousef Abdullah Al Benyan - Vice chairman and CEO,UAE  ,UAE Region ,High Connectors ,Industry,,,,,,,,,,,,,,,,
236,,https://www.linkedin.com/in/khaled-saleh-al-mudaifer-47148715/?originalSubdomain=sa,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Khaled bin Saleh Al Mudaifer - CEO & President,UAE  ,UAE Region ,High Connectors ,Industry,,,,,,,,,,,,,,,,
237,,https://www.ega.ae/en/about-us/our-leadership/abdulla-jassem-kalban,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Abdulla Jassem Kalban - CEO & Managing Director,UAE  ,UAE Region ,High Connectors ,Industry,,,,,,,,,,,,,,,,
238,,https://www.linkedin.com/in/sultanbinsulayem/?originalSubdomain=ae,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Sultan Ahmed bin Sulayem - Chairman & CEO,UAE  ,UAE Region ,High Connectors ,Logistics / transport,,,,,,,,,,,,,,,,
239,,https://oxfordbusinessgroup.com/interview/lights-camera-action-obg-talks-noura-al-kaabi-chairwoman-media-zone-authority%E2%80%93abu-dhabi-and,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Noura Al Kaabi - Chairwoman,UAE  ,UAE Region ,High Connectors ,Media,,,,,,,,,,,,,,,,
240,,http://www.adafsa.gov.ae/English/AboutADFCA/Pages/default.aspx,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Abu Dhabi Agriculture & Food Safety Authority,UAE  ,Abu Dhabi,Goverment ,policies and legislations,,,,,,,,,,,,,,,,
241,,https://www.fscad.ae/English/Pages/default.aspx,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Emirates Food Security Council (EFSC),UAE  ,Abu Dhabi,Goverment ,policies and legislations,,,,,,,,,,,,,,,,
242,,https://en.wikipedia.org/wiki/Ali_Rashid_Lootah,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Ali Rashid Lootah - Chairman,UAE  ,Abu Dhabi,High Connectors ,Real estate,,,,,,,,,,,,,,,,
243,,https://www.bloomberg.com/profile/person/15416592,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Hesham Al Qassim - CEO,UAE  ,Abu Dhabi,High Connectors ,Real estate,,,,,,,,,,,,,,,,
244,,https://en.wikipedia.org/wiki/Mohammed_Al_Habtoor,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Khalaf Al Habtoor - Chairman,UAE  ,UAE Region ,High Connectors ,Real estate,,,,,,,,,,,,,,,,
245,,https://www.bloomberg.com/profile/person/15249401,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Hussain Sajwan - CEO & Chairman,UAE  ,UAE Region ,High Connectors ,Real estate,,,,,,,,,,,,,,,,
246,,https://en.wikipedia.org/wiki/Mohamed_Alabbar,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Mohamed Alabbar - Chairman,UAE  ,Abu Dhabi,High Connectors ,Real estate / retail,,,,,,,,,,,,,,,,
247,,https://www.biosaline.org/content/icba-glance,"International Center for Biosaline Agriculture (ICBA) is an international, not-for-profit applied agriculture research center. ICBA identifies, tests, and introduces resource-efficient, climate-smart crops and technologies that are best suited to different regions affected by salinity, water scarcity, and drought. Through their work, they aim to help improve food security and create jobs for some of the poorest rural communities around the world.",,,,,,International Center for Biosaline Agriculture (ICBA),UAE  ,International ,organisations ,Research ,,,,,,,,,,,,,,,,
248,,https://www.aus.edu/cas/department-of-biology-chemistry-and-environmental-sciences,"Faculty members in the Department of Biology, Chemistry and Environmental Sciences (BCE) have established collaborations with ministries, agencies and corporations in environmental research related to drinking and wastewater analysis and treatment, environmental monitoring and remediation, and environmental management strategies and assessments.
https://www.aus.edu/cas/department-of-biology-chemistry-and-environmental-sciences",,,,,,"American University of Sharjah – Dep. of Biology, Chemistry and Environmental Sciences",UAE  ,Sharjah,organisations ,Research ,,,,,,,,,,,,,,,,
249,,https://www.sharjah.ac.ae/en/Research/RISE/ECBRG/Pages/go.aspx,"The group seeks to explore plant biological and physiological processes, and understand the ecological complexity of desert ecosystems. The priority of the group is to establish a molecular physiology lab that could help in defining candidate genes that help plants tolerate the harsh conditions of the UAE deserts.",,,,,,University of Sharjah – Environmental and Chemical Biology Research Group,UAE  ,Sharjah,organisations ,Research ,,,,,,,,,,,,,,,,
250,,https://www.ku.ac.ae/project/#1543911500621-d9590b82-ff45,"The Sustainable Bioenergy Research Consortium (SBRC) is a research center that aims to advance the aviation industry’s commitment to sustainable business practices by developing technology with the promise of producing a clean, alternative fuel supply. The Seawater Energy and Agriculture System (SEAS) is the flagship project of the SBRC. This project combines an integrated system of aquaculture, halo-agriculture, and halo-agroforestry to produce sustainable biofuels for aviation and seafood.",,,,,,Khalifa University – Sustainable Bioenergy Research Consortium (SBRC),UAE  ,UAE Region ,organisations ,Research ,,,,,,,,,,,,,,,,
251,,https://cfa.uaeu.ac.ae/en/index.shtml,"The UAEU University College of Food and Agriculture is an interdisciplinary program that studies advanced food technology systems, such as production agriculture, food processing, agribusiness and natural resources, and the environment. The College consists of 3 departments: Department of Integrative Agriculture, Department of Food, Nutrition and Health, and Department of Veterinary Medicine.",,,,,,UAEU College of Food and Agriculture,UAE  ,UAE Region ,organisations ,Research ,,,,,,,,,,,,,,,,
252,,https://www.uaeu.ac.ae/en/dvcrgs/research/centers/dpdrud/,"The Date Palm Research and Development Unit at UAE University is a research laboratory that studies how to increase agricultural productivity in date palms, a significant product in the country. One of these projects is the Date Palm Tissue Culture Laboratory, which experiments with different kinds of in vitro propagation of date palms.",,,,,,UAEU Date Palm Research and Development Unit,UAE  ,UAE Region ,organisations ,Research ,,,,,,,,,,,,,,,,
253,,https://www.uaeu.ac.ae/en/dvcrgs/research/centers/eceer/,"The Emirates Center for Energy and Environment Research (ECEER) is a research center on energy production and environmental issues by providing analyses, research and technical solutions with particular emphasis on the UAE and regional energy issues. It focuses on 6 key research areas that include oil and gas, petrochemicals, environment, alternative sources and efficient use of energy, energy studies & policies and energy utilization and efficiency.",,,,,,UAEU Emirates Center for Energy and Environment Research,UAE  ,UAE Region ,organisations ,Research ,,,,,,,,,,,,,,,,
254,,https://www.uaeu.ac.ae/en/kcgeb/,"The research at the KCGEB is involved in the development of crops tolerant to abiotic stresses through knowledge generation and translational research. The Center is also focused on developing crops with enhanced agronomic traits to expand value chains of existing industrial crops through genomics, genetic engineering and biotechnological innovations.",,,,,,UAEU Khalifa Center for Genetic Engineering and Biotechnology,UAE  ,UAE Region ,organisations ,Research ,,,,,,,,,,,,,,,,
255,,https://www.uaeu.ac.ae/en/dvcrgs/research/centers/nwc/nwcagriculture.shtml,"The National Water Center (NWC) is a multidisciplinary research and consultancy center based at UAE University in Al Ain. Its scope of research encompasses assessment, development, management and sustainability of groundwater, surface water, desalinated water, and treated wastewater. The Center provides high-impact research and innovative practical solutions to water-related challenges across the United Arab Emirates and beyond.
",,,,,,UAEU National Water Center,UAE  ,UAE Region ,organisations ,Research ,,,,,,,,,,,,,,,,
256,,https://www.bloomberg.com/profile/person/16202314,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Mohammed Alshaya - Executive Chairman,UAE  ,Abu Dhabi,High Connectors ,Retail,,,,,,,,,,,,,,,,
257,,https://www.weforum.org/people/sarah-al-amiri,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,"HE Sarah bint Yousif Al Amiri - Deputy project manager, Chairwoman",UAE  ,Dubai,High Connectors ,Science and technology,,,,,,,,,,,,,,,,
258,,https://en.wikipedia.org/wiki/Mohammed_Nasser_Al_Ahbabi,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,HE Dr Mohammed Nasser Al Ahbabi - Director General,UAE  ,Dubai,High Connectors ,Science and technology,,,,,,,,,,,,,,,,
259,,https://en.wikipedia.org/wiki/Faisal_Al_Bannai,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Faisal Al Bannai - Founder & Managing Director,UAE  ,UAE Region ,High Connectors ,Science and technology,,,,,,,,,,,,,,,,
260,,https://en.wikipedia.org/wiki/Saleh_Al_Abdooli,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Saleh Al Abdooli,UAE  ,Abu Dhabi,High Connectors ,Telecoms,,,,,,,,,,,,,,,,
261,,https://naseba.com/thought-leaders/osman-sultan-ceo-du-telecom/,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Osman Sultan - CEO,UAE  ,Dubai,High Connectors ,Telecoms,,,,,,,,,,,,,,,,
262,,https://www.linkedin.com/in/issam-kazim-5802ba21,This a sample data about the company including a short description about the company so users can easily understand the business scope of the entity presented on the map. ,,,,,,Issam Kazim - CEO,UAE  ,Abu Dhabi,High Connectors ,Tourism,,,,,,,,,,,,,,,,
263,,https://www.accenture.com/ae-en/about/ventures-index,Accenture Ventures conducts extensive research with top accelerators and venture capitalists to identify key players and make strategic equity investments. They leverage cross-functional expertise to drive transformation across several technology areas of focus.,,,,,,Accenture Ventures,UAE  ,International ,Investor ,VC,,,,,,,,,,,,,,,,
264,,https://hackathon.govtechprize.ae/,"The UAE Government is organising the World Virtual GovHack, which invites top minds from around the world to team up and help in producing innovative solutions that would benefit the global community in the following key challenges:
Refugee resettlement
Clean water
Food security
Electricity access
Economic security
Government services transformation",,,,,,GovTech Prize,UAE  ,UAE Region ,Events/Awards ,Awards,,,,,,,,,,,,,,,,
